,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,layer3_hidden_states,layer4_hidden_states,layer5_hidden_states,layer6_hidden_states,layer7_hidden_states,layer8_hidden_states,layer9_hidden_states,layer10_hidden_states,layer11_hidden_states,layer12_hidden_states,layer13_hidden_states,layer14_hidden_states,layer15_hidden_states,layer16_hidden_states,layer17_hidden_states,layer18_hidden_states,layer19_hidden_states,layer20_hidden_states,layer21_hidden_states,layer22_hidden_states,layer23_hidden_states,x_hidden_states
Acc,0.849609375,0.8582735485124334,0.8530039270648313,0.8643063804396093,0.8667434502664298,0.8720772507770871,0.8720651087921847,0.8761725688277087,0.8803788993117229,0.87238600410746,0.8850188721136767,0.8909563027309059,0.8929892179174067,0.8902607404529307,0.8958165658303731,0.8944358486900533,0.8888262516651865,0.8896900671625222,0.87956712089254,0.8367805006660746,0.8669377220248667,0.8437118394760214,0.8398541574156305,0.8616559585923623,0.8139813221580817
Precision_0,0.9004083725382986,0.9095463920874409,0.9220586163611936,0.9158811639244113,0.9243992833226858,0.9175260895627428,0.9198812933987498,0.9298218396347062,0.9273783693262075,0.9371364346139986,0.9405561901844537,0.9433513362214292,0.9486342354223176,0.9485369226236686,0.9500663783135626,0.9515971355336068,0.9537108263036893,0.9509331513322865,0.9445222648979548,0.951507120645833,0.9497028369025501,0.9462807272342013,0.9530098936984175,0.9427408260217208,0.83547183678322
Recall_0,0.9653206620230007,0.9620032465580473,0.9416134878168185,0.9592913399352406,0.9538288771890647,0.9629823672389656,0.9577432127182623,0.9523065163057949,0.9571935309324836,0.9381264439882849,0.949375595846467,0.955235289570647,0.9514390497376128,0.9470888337298485,0.9527101888672261,0.9509902860921919,0.9423864778280698,0.9453732253437659,0.9425367814413687,0.8850112942429422,0.9384077264646014,0.9205473628157449,0.9280389243414554,0.9740640379280432,0.995875239412184
F1_0,0.9317353057906392,0.9350396740922543,0.9317334608132154,0.937083779923274,0.9388835169480331,0.9397048362477096,0.938430514076647,0.9409298723891759,0.9420501024385554,0.9376311779728309,0.9449453150462431,0.9492561198743219,0.9500345724010398,0.9478123250714219,0.9513864468707384,0.9512936140325253,0.9480148350069877,0.9481450375514818,0.9435284786489394,0.917055382072108,0.9440214967129599,0.9332366837436044,0.9403586639035295,0.9581464999229081,0.9086488588576528
Precision_1,0.5293603904443873,0.5707818727550067,0.557792283938553,0.6060130034472225,0.582189046782692,0.6290684386506963,0.637153720803911,0.6502977404355983,0.6762611924000873,0.6444709626093874,0.6594602766649028,0.6793772214495442,0.6604635858438139,0.6588871495659598,0.6982944732297064,0.6855012243080805,0.6878740614458269,0.688589715294637,0.651867391154825,0.6206956160973586,0.5770818343621009,0.45096578037438895,0.4128958928516573,0.48271992818671455,1.0
Recall_1,0.3743233915791768,0.42140443927779997,0.5184001162495004,0.5045228321284557,0.5298434264540269,0.5399426018091329,0.5539651978057907,0.5792131361935554,0.5624659425291532,0.5885857521705962,0.6338504014240564,0.6388273331638028,0.656264758237367,0.6727939840883497,0.70501689250554,0.6712318814255095,0.6889236022813965,0.6800595778690014,0.6885966505612671,0.652196025720202,0.5536019181167581,0.5496058415373997,0.4882842300286991,0.31256584444363716,0.0
F1_1,0.43854273067756216,0.48484848484848486,0.5373752588966296,0.5506304020299738,0.5547842294452158,0.5811080267427767,0.5926544889234356,0.6127005476030358,0.614136686367062,0.6152619287219702,0.6464017782717422,0.6584785905525079,0.6583574773592813,0.6657679518288847,0.7016395813373344,0.6782915144729356,0.6883984318280819,0.6842980644453787,0.6697288225421782,0.6360560486085277,0.565098082841992,0.49542365943512073,0.4474367509986684,0.37944036515181584,0.0
Precision_2,0.49250231746551065,0.5736580180702517,0.510982146455487,0.5690248565965583,0.5536746836503813,0.56666513782507,0.5870815513935997,0.5846234903136905,0.6089009611366486,0.5592877238729157,0.5946329795186126,0.6266400241290906,0.5897363498394099,0.5794068116988006,0.5625510167867409,0.5681991276050682,0.5279538539553753,0.541521440219998,0.474141010072148,0.432996431198409,0.4114370830904734,0.34490593778193607,0.40732953927574583,0.48555166374781084,1.0
Recall_2,0.33124289434114496,0.4354347746360069,0.464994315472916,0.4365716800528111,0.48461510250485934,0.45311182014889795,0.43800198041588734,0.529027762496791,0.5343822202662559,0.5978288773975868,0.5834891993985404,0.6095646752484688,0.6127920196574614,0.6182931749000623,0.581325411669784,0.6019364066453955,0.6109216268749771,0.6210804268896468,0.48685223897018376,0.5829024095059963,0.46598452341658414,0.3785528294275131,0.4121098764073789,0.36604686984266693,0.0
F1_2,0.39608823400429766,0.49507964306563257,0.4869047619047619,0.4940751655010688,0.5168482193495394,0.5035663338088445,0.5017013232514178,0.5554379006950193,0.5692130398265524,0.57791643770053,0.5890083853173649,0.6179844211857002,0.6010431654676259,0.5982187211695409,0.5717841425582569,0.5845814115007213,0.5664156140022781,0.5785787495729415,0.48041255767664887,0.49688936130302935,0.43701525391666235,0.3609469524775326,0.4097057643927517,0.4174142149175083,0.0
Precision_3,0.5627858421157288,0.567886887468526,0.5294514032027906,0.5909025616471152,0.586146106548566,0.6543354863965551,0.633731184118781,0.625851986287558,0.6299028216836436,0.5800467225505016,0.6502243857914353,0.6585639791415965,0.6975199631449631,0.684759995460907,0.7099746242436072,0.6760170841175619,0.6574559150830337,0.6546882775289685,0.6422894021739131,0.3724657082436024,0.5957896126179635,0.5580386271695159,0.452024217221135,0.44265489024548643,1.0
Recall_3,0.39567314413532784,0.40989794491821613,0.46683209842024326,0.4313225220187334,0.47644345030057317,0.46735635397735215,0.5400181741926464,0.5423598490143996,0.5640989794491822,0.5901020550817838,0.5975464839927304,0.5738151824409339,0.63501328114078,0.6327065566895009,0.6356074374388369,0.652768069341535,0.6710820634698728,0.6437508737592619,0.6608765552914861,0.670977212358451,0.6310638892772263,0.5978260869565217,0.5166713267160632,0.47644345030057317,0.0
F1_3,0.46466097520932526,0.4761286131860994,0.4961738484398217,0.49865648423136755,0.5256318803138676,0.5452617843744902,0.5831336214216972,0.5811223247888854,0.5951876094772748,0.585031185031185,0.6227734673806141,0.6132755593739494,0.6648005854372484,0.6577049537684608,0.6707359802312501,0.6641891891891892,0.6641991109881177,0.6491735100271385,0.6514504237580101,0.4790218950782858,0.6129196510404291,0.5772475701943844,0.48219061908800315,0.45892809049286293,0.0
Precision_4,0.49655315399367644,0.5201294033069734,0.5112903863645352,0.5578942980993664,0.5900950138737072,0.626527529864067,0.6127079522689661,0.6157249696542543,0.6661959173192964,0.6187644041335216,0.6547765020622004,0.6579052314831599,0.6780836765662259,0.6706393366119826,0.6917371363050021,0.6947532317051092,0.668190911689054,0.6895014488446393,0.6724486158964001,0.657390772523986,0.5833217318669079,0.5160267339562163,0.4151325173317411,0.4167495600275461,0.25579001544004115
Recall_4,0.34986487473522754,0.422759477028705,0.47217149952523557,0.48882477539989777,0.5125995179314878,0.4999269593163392,0.513804689211891,0.5742823752830326,0.5685121612738295,0.6079176101088306,0.6435614637353005,0.6627346431962603,0.6854137754729385,0.6822730260755241,0.705025199035863,0.7007157986998759,0.6830764735957928,0.6778175443722153,0.6201154042801841,0.6280768387992112,0.6120809290774961,0.5526623329194361,0.4570520780074501,0.3978160835585421,0.19965670878679426
F1_4,0.41049812533476165,0.46641685805229866,0.49095293246501737,0.5210807023007747,0.5486241400875547,0.5561130182202271,0.5589146670904179,0.594282043045294,0.6134899209836647,0.6132930513595166,0.6491205451699051,0.6603111070681342,0.6817290228841264,0.6764061623128587,0.6983179598480738,0.6977217767595775,0.6755517029652905,0.683609576427256,0.6452225789903673,0.6423995667033973,0.5973553836832163,0.5337165831981379,0.4350849136957013,0.4070627802690583,0.22426417803302226
Avg_F1,0.5283050742033172,0.571502654648954,0.5886280525038892,0.6003053067972918,0.6169543972288422,0.6251507998788097,0.6349669229527232,0.6568945377042821,0.6668154718186219,0.6658267561572065,0.6904498982371738,0.6998611596109227,0.7111929647098644,0.7091820228302333,0.7187728221691307,0.7152155011909899,0.7085159389581512,0.7087609876048393,0.6780685723232287,0.6342844507530696,0.6312819736390519,0.580114289809756,0.5429553424157307,0.5241983901508307,0.22658260737813501
